seq_name	length
MSTRG.6265.2	238
MSTRG.6266.1	591
MSTRG.6269.1	320
MSTRG.6269.2	320
MSTRG.627.1	1689
MSTRG.6270.1	1152
MSTRG.6271.1	352
MSTRG.6272.1	160
MSTRG.6273.1	163
MSTRG.6274.1	173
MSTRG.6275.1	175
MSTRG.6276.1	185
MSTRG.6277.1	266
MSTRG.6277.2	386
MSTRG.6277.3	267
MSTRG.6278.1	360
MSTRG.6279.1	230
MSTRG.6279.2	123
MSTRG.628.1	487
MSTRG.6280.1	409
MSTRG.6282.1	129
MSTRG.6283.1	728
MSTRG.6284.1	108
MSTRG.6285.1	1157
MSTRG.6286.1	126
MSTRG.6286.2	126
MSTRG.6287.1	576
MSTRG.6288.1	145
MSTRG.6289.1	719
MSTRG.629.1	847
MSTRG.629.2	875
MSTRG.6290.1	234
MSTRG.6290.2	227
MSTRG.6290.3	226
MSTRG.6291.1	1291
MSTRG.6291.2	919
MSTRG.6292.1	553
MSTRG.6292.2	555
MSTRG.6292.3	220
MSTRG.6293.1	726
MSTRG.6294.1	851
MSTRG.6298.1	265
MSTRG.6299.1	278
MSTRG.6299.2	174
MSTRG.6299.4	174
MSTRG.63.1	712
MSTRG.630.1	344
MSTRG.6300.1	516
MSTRG.6301.1	413
MSTRG.6302.1	253
MSTRG.6303.1	540
MSTRG.6304.1	581
MSTRG.6306.1	279
MSTRG.6307.1	327
MSTRG.6308.1	165
MSTRG.6309.1	535
MSTRG.631.1	717
MSTRG.6310.1	666
MSTRG.6311.1	339
MSTRG.6312.1	145
MSTRG.6313.1	137
MSTRG.6314.1	182
MSTRG.6314.2	182
MSTRG.6315.1	204
MSTRG.6315.2	180
MSTRG.6316.1	145
MSTRG.6318.1	410
MSTRG.6319.1	378
MSTRG.632.1	325
MSTRG.632.2	324
MSTRG.632.3	325
MSTRG.632.4	324
MSTRG.632.5	325
MSTRG.6320.1	216
MSTRG.6321.1	814
MSTRG.6322.1	394
MSTRG.6323.1	532
MSTRG.6324.1	1407
MSTRG.6324.2	614
MSTRG.6326.1	961
MSTRG.6326.2	617
MSTRG.6328.1	502
MSTRG.6329.1	1289
MSTRG.6329.2	1289
MSTRG.633.1	409
MSTRG.6330.1	288
MSTRG.6330.2	288
MSTRG.6330.3	255
MSTRG.6330.4	233
MSTRG.6331.1	1275
MSTRG.6331.2	1143
MSTRG.6332.1	873
MSTRG.6333.1	538
MSTRG.6334.1	529
MSTRG.6335.1	527
MSTRG.6336.1	428
MSTRG.6337.1	277
MSTRG.6338.1	539
MSTRG.6338.2	254
MSTRG.6339.1	813
MSTRG.6339.2	111
MSTRG.634.1	904
MSTRG.634.2	775
MSTRG.634.3	993
MSTRG.634.4	160
MSTRG.6342.1	521
MSTRG.6343.1	631
MSTRG.6343.2	1021
MSTRG.6343.3	1021
MSTRG.6343.4	809
MSTRG.6343.5	1021
MSTRG.6344.1	505
MSTRG.6344.2	146
MSTRG.6345.1	257
MSTRG.6346.1	524
MSTRG.6347.1	105
MSTRG.6348.1	503
MSTRG.6348.2	349
MSTRG.6349.1	120
MSTRG.635.1	269
MSTRG.6350.1	512
MSTRG.6351.1	258
MSTRG.6352.1	461
MSTRG.6353.1	430
MSTRG.6354.1	625
MSTRG.6354.2	389
MSTRG.6355.1	218
MSTRG.6356.1	207
MSTRG.6357.1	430
MSTRG.6357.2	261
MSTRG.6358.1	282
MSTRG.6359.1	433
MSTRG.636.1	533
MSTRG.6360.1	768
MSTRG.6360.2	1126
MSTRG.6367.1	735
MSTRG.6367.2	624
MSTRG.6368.1	378
MSTRG.637.1	455
MSTRG.6370.1	353
MSTRG.6370.2	353
MSTRG.6371.1	769
MSTRG.6371.2	735
MSTRG.6371.3	735
MSTRG.6371.4	757
MSTRG.6371.5	1138
MSTRG.6371.6	253
MSTRG.6371.7	1194
MSTRG.6373.1	138
MSTRG.6373.2	121
MSTRG.6373.3	121
MSTRG.6376.1	1163
MSTRG.6377.1	413
MSTRG.6378.1	328
MSTRG.6379.1	336
MSTRG.6379.2	150
MSTRG.6379.3	116
MSTRG.6379.4	150
MSTRG.6379.5	116
MSTRG.638.1	109
MSTRG.6380.1	465
MSTRG.6380.2	460
MSTRG.6381.1	394
MSTRG.6382.1	358
MSTRG.6383.1	181
MSTRG.6384.1	268
MSTRG.6384.2	274
MSTRG.6385.1	351
MSTRG.6385.2	351
MSTRG.6386.1	312
MSTRG.6386.2	312
MSTRG.6387.1	247
MSTRG.6387.2	247
MSTRG.6388.1	126
MSTRG.6389.1	360
MSTRG.6390.1	350
MSTRG.6390.2	350
MSTRG.6390.3	350
MSTRG.6390.4	350
MSTRG.6391.1	399
MSTRG.6391.2	399
MSTRG.6392.1	432
MSTRG.6394.1	115
MSTRG.6395.1	526
MSTRG.6396.1	115
MSTRG.6397.2	153
MSTRG.6397.4	153
MSTRG.6398.1	298
MSTRG.6399.1	147
MSTRG.64.1	117
MSTRG.640.1	772
MSTRG.6400.1	541
MSTRG.6401.1	530
MSTRG.6401.2	499
MSTRG.6401.3	530
MSTRG.6401.4	499
MSTRG.6403.1	213
MSTRG.6404.1	443
MSTRG.6404.2	302
MSTRG.6405.1	502
MSTRG.6406.1	487
MSTRG.6406.2	296
MSTRG.6407.1	473
MSTRG.6408.1	504
MSTRG.6409.1	572
MSTRG.6409.2	572
MSTRG.6409.3	572
MSTRG.641.1	1066
MSTRG.6411.1	186
MSTRG.6412.1	206
MSTRG.6413.1	290
MSTRG.6413.2	290
MSTRG.6414.1	296
MSTRG.6414.2	296
MSTRG.6414.3	296
MSTRG.6415.1	569
MSTRG.6415.2	298
MSTRG.6415.3	569
MSTRG.6415.4	298
MSTRG.6416.1	137
MSTRG.6417.1	332
MSTRG.6417.2	171
MSTRG.6418.1	380
MSTRG.6418.2	380
MSTRG.6418.3	380
MSTRG.6418.4	380
MSTRG.6418.5	380
MSTRG.6418.6	380
MSTRG.6419.1	201
MSTRG.6419.2	205
MSTRG.6420.1	289
MSTRG.6420.2	289
MSTRG.6420.3	289
MSTRG.6420.4	289
MSTRG.6421.1	414
MSTRG.6422.1	193
MSTRG.6422.2	158
MSTRG.6423.1	309
MSTRG.6424.1	1385
MSTRG.6425.1	272
MSTRG.6426.1	272
MSTRG.6427.1	519
MSTRG.6428.1	575
MSTRG.6429.1	292
MSTRG.643.1	386
MSTRG.6431.1	110
MSTRG.6431.3	110
MSTRG.6432.1	487
MSTRG.6433.1	230
MSTRG.6434.1	171
MSTRG.6435.1	171
MSTRG.6435.2	149
MSTRG.6436.1	162
MSTRG.6437.1	165
MSTRG.6438.1	323
MSTRG.6439.1	506
MSTRG.644.1	799
MSTRG.6441.1	165
MSTRG.6444.1	669
MSTRG.6444.2	1317
MSTRG.6444.3	1317
MSTRG.6444.4	624
MSTRG.6444.5	624
MSTRG.6444.6	624
MSTRG.6446.1	172
MSTRG.6447.1	620
MSTRG.6448.1	161
MSTRG.6449.1	235
MSTRG.645.1	972
MSTRG.645.2	977
MSTRG.645.3	972
MSTRG.6450.1	920
MSTRG.6450.2	920
MSTRG.6450.3	1136
MSTRG.6450.4	436
MSTRG.6452.1	162
MSTRG.6453.1	153
MSTRG.6453.2	153
MSTRG.6454.1	490
MSTRG.6455.1	310
MSTRG.6455.2	311
MSTRG.6455.3	186
MSTRG.6456.1	318
MSTRG.6457.1	524
MSTRG.6457.2	415
MSTRG.6458.1	376
MSTRG.6458.2	375
MSTRG.6459.1	480
MSTRG.646.1	232
MSTRG.6461.1	511
MSTRG.6462.1	679
MSTRG.6462.2	679
MSTRG.6463.1	333
MSTRG.6464.1	372
MSTRG.6465.1	192
MSTRG.6466.1	193
MSTRG.6467.1	187
MSTRG.6468.1	413
MSTRG.6469.1	273
MSTRG.647.1	531
MSTRG.6470.1	564
MSTRG.6470.2	564
MSTRG.6471.1	686
MSTRG.6472.1	368
MSTRG.6473.1	402
MSTRG.6475.1	693
MSTRG.6476.1	514
MSTRG.6477.1	167
MSTRG.6478.1	1263
MSTRG.6478.2	1263
MSTRG.6479.1	351
MSTRG.648.1	1710
MSTRG.648.2	1226
MSTRG.6480.1	393
MSTRG.6481.1	232
MSTRG.6481.2	232
MSTRG.6481.3	172
MSTRG.6481.4	172
MSTRG.6482.1	252
MSTRG.6483.1	696
MSTRG.6483.2	696
MSTRG.6483.3	461
MSTRG.6483.4	461
MSTRG.6483.5	461
MSTRG.6483.6	696
MSTRG.6484.1	319
MSTRG.6485.1	328
MSTRG.6485.2	162
MSTRG.6485.3	172
MSTRG.6486.1	279
MSTRG.6488.1	452
MSTRG.6488.2	446
MSTRG.6488.3	323
MSTRG.6488.4	317
MSTRG.6489.1	321
MSTRG.649.1	1038
MSTRG.649.2	875
MSTRG.6490.1	235
MSTRG.6490.2	234
MSTRG.6491.1	783
MSTRG.6492.1	139
MSTRG.6493.1	1167
MSTRG.6494.1	353
MSTRG.6495.1	370
MSTRG.6496.1	484
MSTRG.6497.1	238
MSTRG.6498.1	758
MSTRG.6499.1	283
MSTRG.65.1	314
MSTRG.650.1	334
MSTRG.6500.1	229
MSTRG.6501.1	136
MSTRG.6502.1	432
MSTRG.6503.1	494
MSTRG.6503.2	518
MSTRG.6504.1	407
MSTRG.6506.1	485
MSTRG.6507.1	351
MSTRG.6508.1	359
MSTRG.6509.1	287
MSTRG.651.1	121
MSTRG.6510.1	149
MSTRG.6511.1	777
MSTRG.6512.1	135
MSTRG.6513.1	272
MSTRG.6513.2	232
MSTRG.6514.1	442
MSTRG.6514.2	258
MSTRG.6514.3	258
MSTRG.6515.1	399
MSTRG.6515.2	559
MSTRG.6515.3	547
MSTRG.6516.1	288
MSTRG.6517.1	352
MSTRG.6517.2	226
MSTRG.6518.1	530
MSTRG.6518.2	254
MSTRG.6519.1	385
MSTRG.6519.2	317
MSTRG.652.1	195
MSTRG.6520.1	257
MSTRG.6521.1	238
MSTRG.6521.2	508
MSTRG.6522.1	253
MSTRG.6523.1	696
MSTRG.6524.1	304
MSTRG.6525.1	237
MSTRG.6526.1	366
MSTRG.6527.1	308
MSTRG.6527.2	277
MSTRG.6528.1	132
MSTRG.6529.1	300
MSTRG.653.1	456
MSTRG.6530.1	675
MSTRG.6530.2	684
MSTRG.6531.1	105
MSTRG.6532.1	317
MSTRG.6533.1	484
MSTRG.6534.1	239
MSTRG.6535.1	289
MSTRG.6536.1	351
MSTRG.6537.1	457
MSTRG.6538.1	346
MSTRG.6539.1	333
MSTRG.6540.1	682
MSTRG.6541.1	368
MSTRG.6542.1	380
MSTRG.6542.2	380
MSTRG.6543.1	246
MSTRG.6544.1	354
MSTRG.6545.1	341
MSTRG.6546.1	405
MSTRG.6547.1	778
MSTRG.6549.1	648
MSTRG.655.1	268
MSTRG.6550.1	319
MSTRG.6550.2	319
MSTRG.6550.3	319
MSTRG.6550.4	319
MSTRG.6550.5	298
MSTRG.6550.6	319
MSTRG.6550.7	444
MSTRG.6550.8	319
MSTRG.6550.9	319
MSTRG.6551.1	161
MSTRG.6552.1	346
MSTRG.6553.1	166
MSTRG.6554.1	478
MSTRG.6554.2	478
MSTRG.6556.1	2271
MSTRG.6556.2	2271
MSTRG.6556.3	1997
MSTRG.6557.1	656
MSTRG.6557.2	656
MSTRG.656.1	543
MSTRG.656.2	513
MSTRG.6563.1	118
MSTRG.6563.2	118
MSTRG.6563.4	118
MSTRG.6564.1	1600
MSTRG.6564.2	194
MSTRG.6565.1	524
MSTRG.6566.1	116
MSTRG.6567.1	429
MSTRG.6568.1	270
MSTRG.6569.1	321
MSTRG.657.1	654
MSTRG.6570.1	447
MSTRG.6571.1	447
MSTRG.6572.1	397
MSTRG.6572.2	396
MSTRG.6573.1	196
MSTRG.6574.1	525
MSTRG.6575.1	446
MSTRG.6576.1	585
MSTRG.6576.2	582
MSTRG.6577.1	590
MSTRG.6578.1	316
MSTRG.6578.2	316
MSTRG.6578.3	316
MSTRG.6580.1	140
MSTRG.6580.2	140
MSTRG.6581.1	138
MSTRG.6582.1	591
MSTRG.6583.1	874
MSTRG.6584.1	228
MSTRG.6585.1	307
MSTRG.6586.1	128
MSTRG.6587.1	720
MSTRG.6588.1	810
MSTRG.6589.1	358
MSTRG.6589.2	199
MSTRG.659.1	532
MSTRG.659.2	683
MSTRG.6590.1	482
MSTRG.6591.1	443
MSTRG.6592.1	333
MSTRG.6593.1	333
MSTRG.6594.1	298
MSTRG.6595.1	1097
MSTRG.6596.1	414
MSTRG.6597.1	420
MSTRG.6598.1	416
MSTRG.6599.1	325
MSTRG.66.1	656
MSTRG.660.1	545
MSTRG.660.2	210
MSTRG.660.3	481
MSTRG.660.4	369
MSTRG.660.5	210
MSTRG.6600.1	539
MSTRG.6601.1	146
MSTRG.6602.1	192
MSTRG.6602.2	192
MSTRG.6603.1	448
MSTRG.6604.1	342
MSTRG.6605.1	467
MSTRG.6605.2	305
MSTRG.6606.1	456
MSTRG.6608.1	327
MSTRG.6609.1	225
MSTRG.661.1	224
MSTRG.6610.1	602
MSTRG.6610.2	422
MSTRG.6610.3	360
MSTRG.6611.1	251
MSTRG.6612.1	498
MSTRG.6614.1	224
MSTRG.6615.1	258
MSTRG.6615.2	170
MSTRG.6616.1	341
MSTRG.6617.1	564
MSTRG.6618.1	505
MSTRG.6619.1	418
MSTRG.662.1	851
MSTRG.662.2	851
MSTRG.6620.1	298
MSTRG.6621.1	676
MSTRG.6622.1	493
MSTRG.6623.1	226
MSTRG.6624.1	490
MSTRG.6625.1	116
MSTRG.6626.1	431
MSTRG.6626.2	571
MSTRG.6627.1	652
MSTRG.6627.2	652
MSTRG.6627.3	652
MSTRG.6628.1	490
MSTRG.6628.2	344
MSTRG.6629.1	214
MSTRG.663.1	1187
MSTRG.6630.1	210
MSTRG.6631.1	202
MSTRG.6632.1	107
MSTRG.6633.1	226
MSTRG.6635.1	710
MSTRG.6636.1	202
MSTRG.6637.1	225
MSTRG.6638.1	320
MSTRG.6638.2	320
MSTRG.6639.1	462
MSTRG.664.1	601
MSTRG.6640.1	228
MSTRG.6640.2	228
MSTRG.6641.1	417
MSTRG.6641.2	417
MSTRG.6642.1	101
MSTRG.6643.1	692
MSTRG.6644.1	360
MSTRG.6645.1	119
MSTRG.6646.1	599
MSTRG.6646.2	498
MSTRG.6647.1	178
MSTRG.6648.1	108
MSTRG.6649.1	570
MSTRG.665.1	489
MSTRG.6650.1	106
MSTRG.6651.1	603
MSTRG.6651.2	533
MSTRG.6652.1	272
MSTRG.6652.2	133
MSTRG.6653.1	614
MSTRG.6654.1	124
MSTRG.6654.2	124
MSTRG.6655.1	455
MSTRG.6656.1	188
MSTRG.6657.1	535
MSTRG.6658.1	533
MSTRG.6659.1	302
MSTRG.666.1	501
MSTRG.6660.1	473
MSTRG.6660.2	473
MSTRG.6660.3	428
MSTRG.6660.4	428
MSTRG.6661.1	267
MSTRG.6661.2	465
MSTRG.6661.3	483
MSTRG.6661.4	234
MSTRG.6661.5	285
MSTRG.6662.1	649
MSTRG.6663.1	195
MSTRG.6664.1	291
MSTRG.6665.1	1335
MSTRG.6666.1	383
MSTRG.6667.1	438
MSTRG.6668.1	171
MSTRG.6669.1	166
MSTRG.6670.1	464
MSTRG.6671.1	139
MSTRG.6672.1	318
MSTRG.6673.1	476
MSTRG.6673.2	476
MSTRG.6673.3	500
MSTRG.6673.4	404
MSTRG.6673.5	476
MSTRG.6674.1	120
MSTRG.6675.1	173
MSTRG.6676.1	460
MSTRG.6677.1	243
MSTRG.6678.1	877
MSTRG.6679.1	472
MSTRG.6679.2	472
MSTRG.668.1	593
MSTRG.668.2	368
MSTRG.6680.1	1267
MSTRG.6680.2	1267
MSTRG.6681.1	337
MSTRG.6682.1	618
MSTRG.6683.1	417
MSTRG.6684.1	417
MSTRG.6685.1	417
MSTRG.6686.1	971
MSTRG.6686.2	971
MSTRG.6687.1	875
MSTRG.6687.2	873
MSTRG.6687.3	876
MSTRG.6688.1	402
MSTRG.6689.1	374
MSTRG.6689.2	133
MSTRG.669.1	263
MSTRG.6691.1	483
MSTRG.6692.1	521
MSTRG.6693.1	120
MSTRG.6693.2	121
MSTRG.6694.1	318
MSTRG.6694.2	318
MSTRG.6695.1	585
MSTRG.6696.1	249
MSTRG.6696.2	250
MSTRG.6697.1	289
MSTRG.6699.1	513
MSTRG.67.1	300
MSTRG.670.1	168
MSTRG.6700.1	495
MSTRG.6700.2	495
MSTRG.6701.1	247
MSTRG.6701.2	247
MSTRG.6702.1	291
MSTRG.6703.1	781
MSTRG.6703.2	593
MSTRG.6704.1	155
MSTRG.6705.1	242
MSTRG.6706.1	182
MSTRG.6707.1	240
MSTRG.6707.2	235
MSTRG.6707.3	235
MSTRG.6708.1	361
MSTRG.6709.1	1062
MSTRG.671.1	386
MSTRG.6710.1	578
MSTRG.6710.2	578
MSTRG.6711.1	385
MSTRG.6712.1	640
MSTRG.6713.1	166
MSTRG.6714.2	107
MSTRG.6715.1	289
MSTRG.6715.2	289
MSTRG.6716.1	645
MSTRG.6717.1	588
MSTRG.6718.1	603
MSTRG.6718.2	603
MSTRG.6719.1	336
MSTRG.672.1	251
MSTRG.672.2	251
MSTRG.6720.1	150
MSTRG.6721.1	914
MSTRG.6722.1	120
MSTRG.6723.1	726
MSTRG.6723.2	726
MSTRG.6724.1	406
MSTRG.6725.1	103
MSTRG.6725.2	103
MSTRG.6726.1	687
MSTRG.6727.1	155
MSTRG.6728.1	217
MSTRG.6728.2	179
MSTRG.6728.3	307
MSTRG.6729.1	331
MSTRG.6729.2	276
MSTRG.673.1	505
MSTRG.6730.1	582
MSTRG.6731.1	330
MSTRG.6732.1	612
MSTRG.6736.1	410
MSTRG.6737.1	1760
MSTRG.6737.2	1760
MSTRG.6738.1	429
MSTRG.6738.2	248
MSTRG.6739.1	153
MSTRG.674.1	269
MSTRG.6740.1	1146
MSTRG.6741.1	400
MSTRG.6742.1	189
MSTRG.6743.1	130
MSTRG.6744.1	261
MSTRG.6745.1	379
MSTRG.6746.1	265
MSTRG.6747.1	1193
MSTRG.6748.1	196
MSTRG.6749.1	311
MSTRG.675.1	241
MSTRG.6750.1	271
MSTRG.6751.1	204
MSTRG.6752.1	151
MSTRG.6753.1	308
MSTRG.6753.2	498
MSTRG.6754.1	132
MSTRG.6755.1	740
MSTRG.6756.1	272
MSTRG.6757.1	111
MSTRG.6758.1	404
MSTRG.6759.1	590
MSTRG.6760.1	234
MSTRG.6761.1	469
MSTRG.6761.2	436
MSTRG.6761.3	473
MSTRG.6761.4	436
MSTRG.6761.5	479
MSTRG.6762.1	424
MSTRG.6763.1	471
MSTRG.6764.1	521
MSTRG.6764.2	522
MSTRG.6765.1	850
MSTRG.6765.2	847
MSTRG.6766.1	726
MSTRG.6767.1	194
MSTRG.6767.2	116
MSTRG.6767.3	116
MSTRG.6767.4	116
MSTRG.6767.5	194
MSTRG.6768.1	726
MSTRG.6769.2	133
MSTRG.677.1	499
MSTRG.6770.1	669
MSTRG.6770.2	669
MSTRG.6771.1	212
MSTRG.6772.1	846
MSTRG.6773.1	983
MSTRG.6774.1	1714
MSTRG.6774.2	1714
MSTRG.6774.3	1714
MSTRG.6775.1	446
MSTRG.6776.1	445
MSTRG.6777.1	932
MSTRG.6778.1	211
MSTRG.6778.2	211
MSTRG.6778.3	246
MSTRG.6778.4	215
MSTRG.6778.5	211
MSTRG.6778.6	207
MSTRG.6778.7	207
MSTRG.6779.1	544
MSTRG.678.1	230
MSTRG.6780.1	237
MSTRG.6780.2	237
MSTRG.6781.1	173
MSTRG.6781.2	143
MSTRG.6783.1	111
MSTRG.6783.2	120
MSTRG.6784.1	264
MSTRG.6785.1	377
MSTRG.6785.2	165
MSTRG.6786.1	2394
MSTRG.6788.1	662
MSTRG.6788.2	1105
MSTRG.6789.1	885
MSTRG.6789.2	231
MSTRG.679.1	551
MSTRG.6790.1	164
MSTRG.6790.2	164
MSTRG.6791.1	100
MSTRG.6792.1	1061
MSTRG.6794.1	1141
MSTRG.6794.2	1056
MSTRG.6795.1	108
MSTRG.6797.1	146
MSTRG.6799.1	173
MSTRG.68.1	1467
MSTRG.68.2	762
MSTRG.680.1	1347
MSTRG.6802.1	219
MSTRG.6802.2	387
MSTRG.6803.1	1094
MSTRG.6803.2	833
MSTRG.6805.1	1264
MSTRG.6805.2	1002
MSTRG.6807.1	1111
MSTRG.6807.2	820
MSTRG.6808.1	146
MSTRG.6808.2	146
MSTRG.6808.3	146
MSTRG.6808.4	146
MSTRG.6808.5	104
MSTRG.6808.6	116
MSTRG.6808.7	146
MSTRG.6809.1	673
MSTRG.6809.2	494
MSTRG.681.1	497
MSTRG.681.2	286
MSTRG.6811.1	139
MSTRG.6812.1	110
MSTRG.6812.2	110
MSTRG.6813.1	1417
MSTRG.6814.1	766
MSTRG.6814.2	766
MSTRG.6814.3	541
MSTRG.6817.1	1196
MSTRG.6817.2	483
MSTRG.6817.3	634
MSTRG.6819.1	116
MSTRG.682.1	211
MSTRG.682.2	113
MSTRG.682.3	112
MSTRG.6820.1	769
MSTRG.6821.1	769
MSTRG.6823.1	426
MSTRG.6824.1	673
MSTRG.6826.1	1093
MSTRG.6827.1	351
MSTRG.6828.1	386
MSTRG.683.1	357
MSTRG.6830.1	207
MSTRG.6832.1	1003
MSTRG.6832.2	632
MSTRG.6833.1	156
MSTRG.6834.1	750
MSTRG.6835.1	395
MSTRG.6835.2	395
MSTRG.6836.1	112
MSTRG.6837.1	235
MSTRG.6838.1	548
MSTRG.6839.1	286
MSTRG.6839.2	160
MSTRG.6839.3	286
MSTRG.684.1	357
MSTRG.684.2	387
MSTRG.684.3	242
MSTRG.6840.1	221
MSTRG.6841.1	641
MSTRG.6842.1	193
MSTRG.6843.1	447
MSTRG.6844.1	198
MSTRG.6844.2	198
MSTRG.6844.3	198
MSTRG.6844.4	198
MSTRG.6845.1	239
MSTRG.6846.1	240
MSTRG.6846.2	151
MSTRG.6847.1	181
MSTRG.6848.1	582
MSTRG.6849.1	405
MSTRG.685.1	652
MSTRG.6850.1	411
MSTRG.6851.1	234
MSTRG.6852.1	862
MSTRG.6852.2	862
MSTRG.6852.3	786
MSTRG.6853.1	119
MSTRG.6854.1	141
MSTRG.6855.1	635
MSTRG.6857.1	200
MSTRG.6857.2	339
MSTRG.6858.1	551
MSTRG.6858.2	551
MSTRG.6859.1	1147
MSTRG.6859.2	1148
MSTRG.686.1	544
MSTRG.6860.1	248
MSTRG.6860.2	241
MSTRG.6862.1	268
MSTRG.6862.2	241
MSTRG.6863.1	511
MSTRG.6863.2	512
MSTRG.6863.3	271
MSTRG.6863.4	271
MSTRG.6864.1	269
MSTRG.6865.1	810
MSTRG.6866.1	266
MSTRG.6867.1	811
MSTRG.6867.2	610
MSTRG.6868.1	669
MSTRG.6869.1	148
MSTRG.6870.1	187
MSTRG.6872.1	204
MSTRG.6872.2	341
MSTRG.6872.3	171
MSTRG.6874.1	484
MSTRG.6875.1	100
MSTRG.6876.1	652
MSTRG.6877.1	148
MSTRG.6877.2	100
MSTRG.6877.3	100
MSTRG.6877.4	148
MSTRG.6877.5	184
MSTRG.6878.3	141
MSTRG.6878.6	151
MSTRG.6878.9	151
MSTRG.6881.1	209
MSTRG.6881.2	209
MSTRG.6882.1	429
MSTRG.6884.1	310
MSTRG.6885.1	462
MSTRG.6885.2	462
MSTRG.6889.1	1228
MSTRG.6889.2	1103
MSTRG.6889.4	1103
MSTRG.6891.1	438
MSTRG.6892.1	732
MSTRG.6892.2	732
MSTRG.6893.1	748
MSTRG.6894.1	764
MSTRG.6895.1	135
MSTRG.6896.1	370
MSTRG.6897.1	1378
MSTRG.6898.1	285
MSTRG.6899.1	542
MSTRG.69.1	377
MSTRG.690.1	355
MSTRG.6900.1	153
MSTRG.6901.1	155
MSTRG.6902.1	157
MSTRG.6904.1	365
MSTRG.6905.1	368
MSTRG.6905.2	372
MSTRG.6905.3	368
MSTRG.6905.4	372
MSTRG.6906.1	365
MSTRG.6908.1	99
MSTRG.6910.1	118
MSTRG.6911.1	365
MSTRG.6911.2	289
MSTRG.6912.1	768
MSTRG.6912.2	768
MSTRG.6912.3	768
MSTRG.6913.1	403
MSTRG.6915.6	265
MSTRG.6915.7	267
MSTRG.6916.1	104
MSTRG.692.1	355
MSTRG.6921.1	431
MSTRG.6921.2	378
MSTRG.6923.1	205
MSTRG.6925.1	180
MSTRG.6926.1	390
MSTRG.6927.1	125
MSTRG.6928.1	142
MSTRG.6929.1	516
MSTRG.6929.2	210
MSTRG.6929.3	208
MSTRG.693.1	125
MSTRG.693.2	125
MSTRG.693.3	125
MSTRG.6930.1	227
MSTRG.6931.1	516
MSTRG.6932.1	522
MSTRG.6933.1	109
MSTRG.6934.1	374
MSTRG.6935.1	100
MSTRG.6936.1	524
MSTRG.6936.2	524
MSTRG.6937.1	337
MSTRG.6938.1	160
MSTRG.6939.1	181
MSTRG.694.1	238
MSTRG.6942.1	158
MSTRG.6944.1	607
MSTRG.6945.1	766
MSTRG.6946.1	457
MSTRG.6946.2	438
MSTRG.6947.1	657
MSTRG.6948.1	242
MSTRG.6949.1	254
MSTRG.695.1	144
MSTRG.6950.1	640
MSTRG.6950.2	640
MSTRG.6951.1	428
MSTRG.6951.2	428
MSTRG.6952.1	320
MSTRG.6953.1	420
MSTRG.6954.1	389
MSTRG.6954.2	393
MSTRG.6955.1	2067
MSTRG.6956.1	349
MSTRG.6957.1	520
MSTRG.6958.1	164
MSTRG.6959.1	548
MSTRG.696.1	612
MSTRG.6960.1	363
MSTRG.6961.1	502
MSTRG.6962.1	351
MSTRG.6963.1	291
MSTRG.6964.1	779
MSTRG.6965.1	130
MSTRG.6965.2	260
MSTRG.6966.1	429
MSTRG.6967.1	483
MSTRG.6969.1	327
MSTRG.6969.2	182
MSTRG.6969.3	274
MSTRG.697.1	495
MSTRG.6971.1	188
MSTRG.6972.1	227
MSTRG.6972.2	385
MSTRG.6972.3	224
MSTRG.6973.1	265
MSTRG.6974.1	694
MSTRG.6974.2	555
MSTRG.6975.1	356
MSTRG.6976.1	592
MSTRG.6977.1	299
MSTRG.6978.1	116
MSTRG.6979.1	137
MSTRG.698.1	581
MSTRG.6982.1	174
MSTRG.6982.2	174
MSTRG.6985.1	171
MSTRG.6986.1	649
MSTRG.6988.1	416
MSTRG.6989.1	819
MSTRG.6989.2	182
MSTRG.6989.3	642
MSTRG.699.1	342
MSTRG.6990.1	613
MSTRG.6990.2	347
MSTRG.6991.1	578
MSTRG.6992.1	101
MSTRG.6993.1	1044
MSTRG.6993.2	768
MSTRG.6993.3	1044
MSTRG.6993.4	1044
MSTRG.6993.5	1044
MSTRG.6994.1	452
MSTRG.6995.1	344
MSTRG.6995.2	249
MSTRG.6996.1	494
MSTRG.6997.1	507
MSTRG.6998.1	396
MSTRG.6999.1	514
MSTRG.7.1	822
MSTRG.7.2	822
MSTRG.70.1	444
MSTRG.70.2	444
MSTRG.70.3	374
MSTRG.700.1	146
MSTRG.7000.1	818
MSTRG.7002.1	543
MSTRG.7003.1	687
MSTRG.7004.1	284
MSTRG.7006.1	751
MSTRG.7007.1	756
MSTRG.7007.2	756
MSTRG.7008.1	1027
MSTRG.7008.2	1029
MSTRG.7009.1	269
MSTRG.701.1	118
MSTRG.7010.1	116
MSTRG.7011.1	165
MSTRG.7011.2	110
MSTRG.7012.1	1147
MSTRG.7012.2	545
MSTRG.7012.3	545
MSTRG.7013.1	187
MSTRG.7014.1	245
MSTRG.7016.1	417
MSTRG.7017.1	111
MSTRG.7018.1	186
MSTRG.7018.2	185
MSTRG.7019.1	853
MSTRG.7019.2	821
MSTRG.702.1	138
MSTRG.7020.1	214
MSTRG.7021.1	614
MSTRG.7022.1	170
MSTRG.7022.2	170
MSTRG.7024.1	387
MSTRG.7024.2	750
MSTRG.7024.3	750
MSTRG.7024.4	750
MSTRG.7024.5	750
